CpGmarker,chr:coord_hg19,EZH2_ENCFF516PTT
cg06090864,chr19:35842448,0.3343598784651245
cg06095560,chr19:47633912,1.1849165715630214
cg06123346,chr19:36054519,0.8196838802827564
cg06151964,chr19:35531417,2.0036302284706857
cg06161930,chr19:56633191,1.7288482831303318
cg06168449,chr19:38714549,5.205609611739542
cg06189133,chr19:17931995,0.5022826165035181
cg06192619,chr19:15083616,0.0
cg06192753,chr19:13068297,0.6915543620425864
cg06238491,chr19:54876446,0.6226612623790255
cg06244906,chr19:57307081,0.563616307299036
cg06245154,chr19:45873313,0.4578636679566115
cg06258834,chr19:51487136,0.0
cg06277481,chr19:8408146,2.260479048600518
cg06305609,chr19:17634172,0.658030866313159
cg06339706,chr19:49371285,0.5702915323940001
cg06392426,chr19:10676186,0.10245281517357006
cg06394229,chr19:39303775,1.0089674550398924
cg06432655,chr19:36523405,0.9767556675057162
cg06454084,chr19:47158242,0.2481488349134488
cg06475327,chr19:43099482,0.7577392103666082
cg06488678,chr19:2390040,0.0
cg06491924,chr19:52430334,1.2506283303894605
cg06534172,chr19:14530497,0.03789139503701369
cg06540636,chr19:44174071,1.8822831949985532
cg06546607,chr19:34013019,0.9384675951224015
cg06554069,chr19:5624175,0.4161443216099109
cg06577658,chr19:46296270,0.9179046877899075
cg06586599,chr19:7587541,0.7899111442435115
cg06600447,chr19:18668837,0.8784407087395019
cg06609049,chr19:2785107,0.46823309023778636
cg06639544,chr19:14940319,0.4897109234422222
cg06650786,chr19:15312129,2.8511831106390444
cg06677660,chr19:49140777,0.47928621079261763
cg06716436,chr19:10342240,0.9569850642038997
cg06730468,chr19:48867056,0.7473237695465064
cg06815666,chr19:54618544,0.5559155770073507
cg06816063,chr19:16222510,0.47080700147776233
cg06830426,chr19:58898769,0.18898471242323184
cg06851207,chr19:46975138,2.0225689595476943
cg06855803,chr19:10450364,0.26962610975167994
cg06890553,chr19:44556485,0.3627796198364505
cg06896207,chr19:2095364,0.29712910872147863
cg06910100,chr19:17375091,0.0
cg06952310,chr19:19327990,0.9236221108353346
cg06994747,chr19:8675639,1.6935371936408063
cg07022477,chr19:46798869,0.4311504610012892
cg07042144,chr19:54327404,0.7164219130304389
cg07051960,chr19:42499619,0.7207892553467405
cg07054095,chr19:58038856,1.0048106618206996
cg07072643,chr19:14785593,0.7930234154858197
cg07073964,chr19:698371,0.2847123853583586
cg07093661,chr19:49434074,0.6137745329864007
cg07097098,chr19:55721638,0.4227948023048125
cg07115558,chr19:3029503,2.5066489329064576
cg07122126,chr19:58790422,2.055780726775267
cg07123548,chr19:40896163,0.5787436325205234
cg07173760,chr19:40229266,1.0526922499747051
cg07189381,chr19:55660514,0.16656451016441545
cg07239938,chr19:852813,0.9173604562098249
cg07242565,chr19:17356142,1.2127858210828832
cg07288394,chr19:30205772,0.2560703118245798
cg07291563,chr19:48949441,0.16540703415276106
cg07294734,chr19:1242323,0.3141664557920727
cg07297178,chr19:42193084,0.8719215703724031
cg07306197,chr19:9546377,0.38823586746938804
cg07310951,chr19:57350503,0.7660357604300292
cg07351267,chr19:33684846,1.71161000835628
cg07374145,chr19:18111823,0.7589664944538155
cg07379574,chr19:18724173,6.321850816507887
cg07408456,chr19:15590532,0.3022840778132032
cg07422345,chr19:33793987,4.58959112797592
cg07425555,chr19:14049018,1.014486575438792
cg07443954,chr19:49149573,1.1884970858210042
cg07455279,chr19:54605703,0.4531879472613632
cg07478208,chr19:47923331,7.206970868859802
cg07494047,chr19:57862713,0.9775669292321526
cg07499372,chr19:57631232,0.17431358446801393
cg07499806,chr19:56739868,1.1377902904948094
cg07543883,chr19:10213271,0.34703615761159956
cg07549194,chr19:49927076,3.555252963468024
cg07569069,chr19:11485349,0.18333638803174074
cg07603484,chr19:50434179,0.3305932130673877
cg07605143,chr19:48827843,0.1697789802961516
cg07664027,chr19:49990137,0.47859442947511366
cg07665060,chr19:38794598,0.6840754726581145
cg07667595,chr19:44100631,0.4090120440483688
cg07685221,chr19:10812325,0.3847987686383754
cg07688933,chr19:47551971,0.5588203367226736
cg07703337,chr19:52847943,0.05247974893695993
cg07753644,chr19:10222175,0.7965982177311048
cg07816442,chr19:45909858,1.1501884790430046
cg07850221,chr19:36235109,0.46992748247417726
cg07919162,chr19:19431259,0.24886401633074753
cg07928695,chr19:45681899,0.31950341124189763
cg07944287,chr19:6110462,0.7139881170747286
cg07955356,chr19:12992479,0.6702654271797647
cg07967308,chr19:11688246,0.8700622397467977
cg07979357,chr19:14142353,1.8225245550089049
cg07985359,chr19:7894666,0.699481426889165
cg07997737,chr19:5822630,0.5674301168121899
cg08044694,chr19:15391927,0.3844901227445674
cg08054038,chr19:45348674,1.4061017326286012
cg08084415,chr19:32836414,1.3335457057726947
cg08093278,chr19:5977699,0.9041599933048734
cg08145177,chr19:17413767,0.9189479041872476
cg08162780,chr19:18497064,0.6729984741258502
cg08256781,chr19:6135510,1.3589766959002487
cg08259617,chr19:2476129,0.7990039493377666
cg08261177,chr19:49956824,0.16253586065144907
cg08319238,chr19:45312525,1.8447123111929382
cg08367223,chr19:41255304,0.24371673036691852
cg08379517,chr19:18509505,0.744379473520336
cg08393006,chr19:19144964,0.28352919934396437
cg08458170,chr19:31770476,0.766651202615657
cg08475088,chr19:56249291,1.3071024392608395
cg08504049,chr19:57702917,0.46783520708654885
cg08504905,chr19:54663436,1.0903138502726233
cg08536841,chr19:49250452,2.15622341365291
cg08539991,chr19:36203832,0.5929309664819009
cg08568987,chr19:56165234,0.32332062130408395
cg08579995,chr19:19856230,0.1921077763796447
cg08607082,chr19:10381924,0.32170665487089656
cg08667721,chr19:8455690,0.20039276782413967
cg08668790,chr19:58220662,1.7190599740294745
cg08694544,chr19:12946228,4.0720707769703095
cg08700306,chr19:33686390,1.4927783140220547
cg08704884,chr19:59070524,0.6991581717259866
cg08728865,chr19:55458943,0.44293592650991426
cg08794763,chr19:2977843,0.43569466285872044
cg08820801,chr19:39465821,2.2134872645214014
cg08820821,chr19:49588236,0.97424466220518
cg08837884,chr19:4540782,0.31464428170363506
cg08849574,chr19:58125953,0.6307367501859356
cg08876470,chr19:13002357,0.5761630892604961
cg08896629,chr19:10491577,0.6843533738890194
cg08906015,chr19:47157825,0.24740845254829102
cg08914916,chr19:39421419,0.32025515851088593
cg08955609,chr19:45409353,3.7657979557341767
cg08980578,chr19:38811036,1.347960815316721
cg08981777,chr19:48497737,0.6121290472528881
cg08998501,chr19:52511778,0.17742293917032845
cg09001777,chr19:5851504,0.31849584852965396
cg09009259,chr19:1354522,0.9207915048349528
cg09018862,chr19:42882644,0.42747079486264256
cg09056317,chr19:36607008,0.833340672706428
cg09089053,chr19:40731797,2.6858177033445783
cg09114441,chr19:40502678,0.6498999825290909
cg09123444,chr19:51307950,0.9619240388459993
cg09226684,chr19:51520093,1.5257396834746857
cg09227563,chr19:54984705,1.3604621714784617
cg09251995,chr19:18392994,0.639815629494755
cg09254939,chr19:51520259,1.4553677591302447
cg09286787,chr19:50978619,1.175678264470469
cg09310112,chr19:4969989,0.8123078560665659
cg09381003,chr19:41082314,0.3799881740401213
cg09395833,chr19:15236755,0.9315743161704475
cg09416313,chr19:3801727,2.09395494722666
cg09421020,chr19:19303389,0.778832909100668
cg09422355,chr19:48547158,2.111546714704233
cg09424896,chr19:16284351,0.7940722742208519
cg09456329,chr19:5720392,0.21060182009254608
cg09479015,chr19:36347919,2.9107863329295207
cg09529667,chr19:18531111,1.5887328499273172
cg09535168,chr19:19431582,0.5877863760303678
cg09555879,chr19:42569956,0.21003026974171474
cg09594841,chr19:48673392,1.0635288387462682
cg09601629,chr19:15122224,0.9305589945239022
cg09607282,chr19:45999989,1.283829153921836
cg09630437,chr19:2740301,0.40911283814104416
cg09643544,chr19:9473696,0.7022138930615641
cg09675889,chr19:912839,1.0519946221996126
cg09686308,chr19:16284242,0.4515180254443328
cg09697795,chr19:50666379,0.4369003858946803
cg09702010,chr19:51531393,0.6016372190300663
cg09712606,chr19:50169182,0.46444241163736566
cg09717545,chr19:917707,6.066278464776322
cg09757277,chr19:44529822,0.5096876827855954
cg09799873,chr19:8385500,0.31356762736069593
cg09814877,chr19:51293677,0.3795507650571571
cg09837943,chr19:57306631,0.3001769005211809
cg09842540,chr19:50381045,0.6744304669468183
cg09890046,chr19:46195839,0.6376258054947913
cg09918674,chr19:4638933,0.28546238748212704
cg09936839,chr19:4181854,0.9186654979748619
cg09952620,chr19:13885098,0.6234457531846372
cg09984370,chr19:37178943,0.48423711112015266
cg09996240,chr19:3574625,0.15650522976444844
cg09998229,chr19:3606757,2.043712258636208
cg10007692,chr19:14640546,0.41466398748970984
cg10011232,chr19:18654949,0.5805794261488831
cg10037005,chr19:49838478,0.44640817509922304
cg10052840,chr19:4558119,0.5036710437545158
cg10073875,chr19:45582669,0.6024025191095405
cg10075436,chr19:59084928,0.21640745607992062
cg10078829,chr19:51415452,1.465334040862961
cg10080004,chr19:55691827,2.7205633620668825
cg10092957,chr19:39687079,1.2424642418388119
cg10103111,chr19:46088331,0.8391027936614363
cg10108208,chr19:33571252,0.0
cg10126923,chr19:51875451,0.7896674534031876
cg10129493,chr19:51728586,0.13727480633894998
cg10133777,chr19:36005906,0.22439151036174518
cg10187559,chr19:54926277,3.4103258417134272
cg10234985,chr19:49249932,1.68602954003579
cg10248733,chr19:16607483,0.5819405740930552
cg10262425,chr19:17622362,0.6469649261518606
cg10280342,chr19:6376576,0.6613738058213878
cg10294836,chr19:40324746,1.2202567611251984
cg10302026,chr19:47249514,0.27586956273885144
cg10305797,chr19:35981677,0.6626258802384213
cg10309835,chr19:48894715,1.2472145218504338
cg10313673,chr19:19649144,3.657858944890505
cg10322876,chr19:41496749,0.4871768990805619
cg10384134,chr19:54704842,0.6140571776916856
cg10451565,chr19:47840131,0.013199500609514423
cg10452522,chr19:34663544,0.41804887187153916
cg10480741,chr19:46850482,1.4965627759769373
cg10488637,chr19:45004845,0.9052515667572878
cg10503234,chr19:676739,1.6209175122943602
cg10521852,chr19:19739820,0.5653466081381439
cg10561472,chr19:4066818,0.4808498588286136
cg10564498,chr19:41724653,2.0721246613528663
cg10573763,chr19:19030094,0.11048438769772166
cg10594105,chr19:44123224,0.5889454558305907
cg10617171,chr19:35521856,2.270360952006314
cg10618882,chr19:18509358,0.9686082755389653
cg10633491,chr19:4066815,0.4770606568923912
cg10669058,chr19:19648555,2.1156807644408837
cg10670077,chr19:7293341,1.7288780084571933
cg10707300,chr19:11616032,0.5473429190547686
cg10716163,chr19:1355910,0.2400901484073249
cg10749413,chr19:1041020,0.9837442690000272
cg10770529,chr19:58695164,0.5589546886391176
cg10857774,chr19:46286683,0.19007280877700766
cg10861017,chr19:37569503,0.13418000011224104
cg10862535,chr19:46526483,1.9012511451345429
cg10910525,chr19:49658232,0.5777423971906267
cg10911660,chr19:37663705,0.8020863895701649
cg10948777,chr19:10828972,0.9873489865341092
cg10971790,chr19:50316458,0.8489505834041391
cg11025793,chr19:13262015,0.2124982486267637
cg11122968,chr19:51727295,0.14285094645849786
cg11128808,chr19:54495970,2.7831858940552596
cg11158440,chr19:13261480,0.26807872152090667
cg11170179,chr19:51522767,2.997663697696981
cg11170796,chr19:1650224,1.6763027338613001
cg11177404,chr19:49535079,0.6573308123614723
cg11195002,chr19:10399805,3.368520963221714
cg11220060,chr19:12997418,1.2368251994958246
cg11228872,chr19:13049259,0.7948003231438615
cg11261264,chr19:55720737,1.0196694492401923
cg11267879,chr19:41619952,1.6491542992151884
cg11328541,chr19:14910889,0.6792203650212942
cg11337525,chr19:45418417,0.6850491714596451
cg11373429,chr19:10400751,5.725579872987514
cg11375475,chr19:47734362,1.1234165370612965
cg11396509,chr19:39389915,0.44058630847722813
cg11399100,chr19:18722368,11.796712098870788
cg11399891,chr19:56652352,0.5830244370678119
cg11416386,chr19:32897202,0.8778934903870199
cg11481720,chr19:12721423,0.7267209488406146
cg11500727,chr19:42894425,0.7254586834414047
cg11502800,chr19:36705772,0.7248686113559695
cg11521325,chr19:48808268,0.8172689572236782
cg11584690,chr19:42574196,3.1191393877205407
cg11628034,chr19:39926904,0.27870904436878435
cg11639397,chr19:46010716,0.24135910595147092
cg11677722,chr19:39881393,0.3461543902048744
cg11715966,chr19:46917255,0.904274133970018
cg11719283,chr19:42574717,1.0526714522642389
cg11722531,chr19:1449857,4.852301707588824
cg11739626,chr19:50381908,0.3152907966378324
cg11748006,chr19:36630557,0.34785261177957205
cg11767711,chr19:36358783,2.955798989222234
cg11792664,chr19:1605706,0.03599670952989573
cg11795262,chr19:19569574,0.3065630877181479
cg11806389,chr19:58987282,0.5137674541321776
cg11820497,chr19:10654946,0.5863182831583474
cg11822964,chr19:47129337,0.5853794660056916
cg11834681,chr19:41594746,0.0
cg11840540,chr19:35644996,0.5990978730586997
cg11846956,chr19:51520382,1.2439084429098781
cg11885098,chr19:1285397,10.598159335795186
cg11928366,chr19:14682779,0.31049990230367663
cg11953334,chr19:48897863,10.043501799837907
cg11980435,chr19:47734827,0.39039797876541155
cg12045676,chr19:18794818,0.0
cg12072803,chr19:4968558,0.37027503327092626
cg12085660,chr19:44124104,0.5218770897150634
cg12104707,chr19:9649470,1.1399564610380781
cg12107692,chr19:50168026,0.40451875522249653
cg12111697,chr19:2841391,1.4150737791584613
cg12195135,chr19:58919312,0.7175307996255204
cg12202913,chr19:12846618,1.4308357564291156
cg12259537,chr19:58514694,0.8159191044340109
cg12289045,chr19:51141361,1.0782896485411912
cg12315311,chr19:54568443,0.18044548884888836
cg12317676,chr19:10981810,0.34049158441158306
cg12334759,chr19:475154,0.011299525933372707
cg12387247,chr19:7766974,0.10496049985624013
cg12411068,chr19:11072235,0.07845892811059357
cg12431401,chr19:39369277,0.34849099038247755
cg12434258,chr19:12721799,0.6553930161599804
cg12445208,chr19:56916205,0.9000202485748062
cg12491710,chr19:51891526,0.6555976884026182
cg12497692,chr19:36203089,0.45750428910861884
cg12513379,chr19:15838397,0.46066096744632484
cg12531003,chr19:56152621,0.0
cg12558519,chr19:18748017,0.21261244402859275
cg12562500,chr19:6361639,0.811957897688088
cg12582959,chr19:56159199,1.2940301471145967
cg12586262,chr19:53606654,0.8953462087008127
cg12593411,chr19:10213722,0.21943284426246795
cg12603043,chr19:48216450,1.6741094140340562
cg12622273,chr19:35625496,0.5952125679970977
cg12680071,chr19:36139062,1.6985349499822555
cg12683641,chr19:51587102,0.2926495542698668
cg12719235,chr19:1095626,0.8816689724042232
cg12745769,chr19:21579993,0.815242938418638
cg12754733,chr19:11485436,0.03922206992074438
cg12768605,chr19:44324951,1.9504751136475371
cg12792011,chr19:58661915,0.3579070060850676
cg12819826,chr19:10216676,0.3367194463115678
cg12821045,chr19:38270280,0.415278372919173
cg12830694,chr19:38747796,0.6777208992965204
cg12833720,chr19:45251551,0.43420478879959507
cg12846567,chr19:2866619,0.5507378336646016
cg12850636,chr19:3727602,0.0
cg12854483,chr19:11649671,0.3227118457344702
cg12916723,chr19:51876788,0.8526819409277671
cg12920798,chr19:41870331,0.3495866874432623
cg12941931,chr19:4559799,0.27534096689890153
cg12946225,chr19:3573751,0.2653099622512399
cg12952132,chr19:55417647,0.0
cg12983442,chr19:58326226,0.9991392841065614
cg12992720,chr19:19738592,0.7381926103125784
cg12998614,chr19:917068,3.6444674123849654
cg12999109,chr19:6333587,0.49844818014159165
cg13026483,chr19:19249331,0.7779994965937369
cg13044136,chr19:3062883,0.5621249131728289
cg13073894,chr19:36980750,0.002841845489202295
cg13078388,chr19:1269048,0.691408471053378
cg13079099,chr19:54974383,1.8440168650073006
cg13086467,chr19:12779373,0.10891501092702671
cg13118849,chr19:19327542,0.6303682957504159
cg13119609,chr19:45449297,0.0
cg13120519,chr19:6372660,0.8794357125598593
cg13150596,chr19:14606390,0.41295661563587904
cg13152535,chr19:51226557,1.8783259629608686
cg13183539,chr19:3522577,0.0
cg13236854,chr19:48018668,0.7895220724350199
cg13266292,chr19:1438084,1.131459554680565
cg13278334,chr19:49954994,0.6876058387488796
cg13285447,chr19:41196734,0.76034315053067
cg13294594,chr19:12949443,7.561453083209563
cg13301014,chr19:38754768,2.0801749401853566
cg13336167,chr19:56092141,0.3801450500464499
cg13438673,chr19:42724717,0.19565261792660948
cg13470920,chr19:6772831,0.0
cg13509147,chr19:4153603,0.6108060473961723
cg13517968,chr19:36156284,0.6206999403282889
cg13521229,chr19:51013630,0.2097286071414662
cg13540795,chr19:52551618,1.3538421741001623
cg13597949,chr19:36605252,1.5016087216332072
cg13619768,chr19:4008209,0.1787694004408439
cg13620808,chr19:55918708,0.2012112195280722
cg13650689,chr19:54618596,0.47723054187256203
cg13656062,chr19:16008723,0.0
cg13668129,chr19:41768075,0.7250099553728936
cg13672791,chr19:54416165,1.121508626940839
cg13714039,chr19:19843912,0.004607082305109114
cg13727946,chr19:8953473,0.6128152098293019
cg13795840,chr19:1274794,0.0
cg13833831,chr19:3802558,0.5906280421853958
cg13834567,chr19:42817981,4.370617232417822
cg13846796,chr19:34663000,0.9270035964889717
cg13847113,chr19:5784809,0.27195629990308956
cg13877915,chr19:58951672,0.785851314180807
cg13881341,chr19:49259215,0.13234794942518124
cg13899108,chr19:18344322,1.9036400779672988
cg13946500,chr19:10217312,0.8136785852344256
cg13950558,chr19:45683263,0.2804196758609163
cg13959523,chr19:34175481,0.6203728275108813
cg13960126,chr19:6462999,0.8064839848853703
cg13960192,chr19:3093904,0.2334605125417733
cg14009312,chr19:1205012,0.49894097499419326
cg14042128,chr19:59066234,0.6646746829560868
cg14045283,chr19:495737,2.142969373158386
cg14047244,chr19:2457194,0.0
cg14060828,chr19:49926276,7.531480675029041
cg14066280,chr19:52430533,0.8166106517921362
cg14074431,chr19:40697804,0.4908820744464522
cg14093125,chr19:51308034,0.8783677575965771
cg14106632,chr19:7895393,0.008445860293143408
cg14117297,chr19:4301870,0.2738391504323393
cg14123992,chr19:45407868,0.8663365947932674
cg14125250,chr19:18263590,0.3428039900828478
cg14145194,chr19:10450022,0.3084704490225214
cg14147105,chr19:17531148,0.17336161720782445
cg14156381,chr19:8212675,0.3101882643235889
cg14184817,chr19:45737483,0.9069301436964116
cg14203758,chr19:14247374,1.1858568738523565
cg14213992,chr19:40503358,0.2640514695584923
cg14271499,chr19:2785891,0.7668863960037802
cg14298780,chr19:44506864,1.0661231576653192
cg14308452,chr19:5784184,0.9067225726762614
cg14333565,chr19:5824065,0.9239605784118918
cg14364739,chr19:50083632,0.7686327763477763
cg14377791,chr19:40169912,0.40106348920046836
cg14399447,chr19:48613950,0.9506563391174164
cg14401897,chr19:1174667,0.31637707092518225
cg14449575,chr19:19373743,1.1118357214993075
cg14511156,chr19:54604124,0.36413459230836787
cg14528319,chr19:14607713,0.4794223240560427
cg14535518,chr19:35782015,0.18856211448845422
cg14550066,chr19:55417500,0.03959850182854326
cg14576628,chr19:50180360,0.08623286665526411
cg14631703,chr19:39110062,0.43806635333861493
cg14640682,chr19:49496473,0.7358539928670536
cg14679230,chr19:42931679,0.7126431783238552
cg14719352,chr19:49258131,0.5502258940527861
cg14737613,chr19:5978790,1.190210234866178
cg14773282,chr19:19754574,0.16362027158760964
cg14799446,chr19:47250607,0.0
cg14833160,chr19:49457855,0.2571030163259578
cg14849423,chr19:57351791,0.5477759689464237
cg14851685,chr19:15618559,0.5530775019206906
cg14876043,chr19:55458730,0.07592780334396552
cg14892768,chr19:41725332,1.6055259476427426
cg14930706,chr19:56363105,0.45376749496507524
cg15010067,chr19:3762973,0.6259434786149094
cg15013019,chr19:13213451,1.4179750015016208
cg15046675,chr19:49838777,0.11589840411248052
cg15046693,chr19:33863876,0.16667947619038628
cg15055101,chr19:6766609,0.5350005986387295
cg15060813,chr19:36428308,2.25773061719024
cg15062535,chr19:52847933,0.060436955785513516
cg15085805,chr19:18433592,0.5538679996779434
cg15096123,chr19:51413937,0.6809599227144236
cg15109207,chr19:48614773,0.5414806710662985
cg15125472,chr19:36248077,2.692470907273138
cg15161055,chr19:11639555,0.7769963325853657
cg15167433,chr19:44079985,0.6021840764845993
cg15177917,chr19:13080409,0.2806761059677809
cg15185001,chr19:35739448,2.136600238426665
cg15316334,chr19:42211252,0.24548383974969537
cg15341340,chr19:12992237,0.3926844049867549
cg15357518,chr19:36120356,0.21158444112227148
cg15361750,chr19:47839132,0.9198909861191252
cg15383087,chr19:36910144,0.6712645892416153
cg15398448,chr19:50353971,0.19456800428263268
cg15456206,chr19:56152139,0.05673757990696781
cg15475323,chr19:49220102,0.0
cg15479752,chr19:35940862,1.2750949584635118
cg15517609,chr19:38924045,0.4540619820430689
cg15528736,chr19:50015780,0.28596419010525037
cg15552238,chr19:14785749,1.0008369073308911
cg15560112,chr19:50935305,0.7457668495891695
cg15571154,chr19:35719126,0.5552859014257826
cg15640375,chr19:821565,2.8815322076887857
cg15642326,chr19:45754146,0.8692272232654981
cg15660498,chr19:36249933,0.06508718159727919
cg15664905,chr19:44009429,0.7544382986731065
cg15670863,chr19:49110292,0.8750959501004874
cg15677294,chr19:6502938,1.5747090322418402
cg15679651,chr19:39108529,0.645683392101987
cg15698196,chr19:39236354,0.4055870766948881
cg15743985,chr19:35819809,0.6994846572453839
cg15746620,chr19:14785849,1.3069840385729534
cg15751406,chr19:8934543,0.44943640501867804
cg15755406,chr19:13859137,2.082500218453253
cg15782391,chr19:51293367,0.4368020134822389
cg15784332,chr19:18902172,2.966043334352108
cg15792367,chr19:51531484,0.49175373760244795
cg15811427,chr19:52254222,0.7117098156650762
cg15844609,chr19:38806846,0.0
cg15861540,chr19:3606463,2.5290969143484596
cg15862544,chr19:42840403,0.20016259304305858
cg15885734,chr19:51607958,0.6596684608970794
cg15911500,chr19:45927257,0.27037007359792464
cg15916628,chr19:56092834,0.5237318639297438
cg15927263,chr19:2236466,1.299613855426151
cg15937958,chr19:42947133,0.2590711685338817
cg15951107,chr19:49458367,0.4618767237574085
cg15974053,chr19:49339789,0.979186474979667
cg15977816,chr19:44285297,0.7722524206834541
cg15979098,chr19:52511370,0.4354613497667479
cg15984661,chr19:46916520,1.5212437132944787
cg16069910,chr19:17571528,0.5442981505929086
cg16094954,chr19:45251180,0.4181178133386626
cg16098170,chr19:2255848,0.5851674669252667
cg16107172,chr19:59023222,0.35507069071034836
cg16142977,chr19:3985688,0.9761673227658593
cg16155702,chr19:49260210,0.07523715347423221
cg16158874,chr19:46095562,1.1277399588552794
cg16166399,chr19:59030753,0.09299084759709841
cg16188243,chr19:2783719,0.9438488111457325
cg16256643,chr19:14683110,0.864856544426849
cg16276070,chr19:58070951,0.402109944315028
cg16293105,chr19:52034970,1.1901888747762266
cg16345226,chr19:16771394,0.21157750242071557
cg16353836,chr19:5623459,0.41632319039240145
cg16363586,chr19:17516329,0.4034091230491153
cg16377872,chr19:15084823,1.2300045668632906
cg16377880,chr19:15751167,1.0917149645431976
cg16396417,chr19:59085259,0.5418770551086959
cg16421285,chr19:47633827,1.386695197246913
cg16464322,chr19:39343574,1.2257614149119789
cg16474696,chr19:13875014,0.14783440682656152
cg16477324,chr19:41223331,0.30110472225191587
cg16481281,chr19:55880843,6.1352870202718535
cg16483916,chr19:5567758,1.5232250425880984
cg16490390,chr19:54694229,0.6461210299905696
cg16504798,chr19:8643540,0.8344351016077912
cg16519742,chr19:57306847,0.2876819351367522
cg16524139,chr19:1651573,2.2545674614180946
cg16547341,chr19:57630691,0.1795129121984924
cg16551326,chr19:42759518,0.5996817320659571
cg16592658,chr19:4229887,0.5261381421600494
cg16620032,chr19:46097075,0.3101882643235889
cg16620731,chr19:56915079,0.6193771987335938
cg16626670,chr19:7797031,1.1571460832978722
cg16636110,chr19:57702479,0.5920781046895315
cg16638540,chr19:58570468,0.046582144394777064
cg16648297,chr19:44100438,0.3883013527961146
cg16664233,chr19:44031589,0.8375469612659064
cg16688911,chr19:46010011,0.1920838127855648
cg16708981,chr19:53758609,0.6897266443976737
cg16731016,chr19:39303506,0.8927998697371257
cg16731240,chr19:52391250,1.1792315891258733
cg16732901,chr19:7562351,0.5494575930057916
cg16745616,chr19:8428856,1.929063867749716
cg16749578,chr19:17357619,1.3102542582592762
cg16753336,chr19:47524466,8.086402292560757
cg16763895,chr19:15235973,0.00757850368421274
cg16854606,chr19:13080743,0.613580720903273
cg16855440,chr19:45842723,1.0728817732256843
cg16860587,chr19:8069925,0.45426069181458906
cg16883145,chr19:41860619,1.832061691771719
cg16899036,chr19:19052705,1.3004420418989033
cg16910767,chr19:33166529,3.297760581137831
cg16923271,chr19:50887763,0.12315379324696606
cg16927606,chr19:36233324,0.4738254135757908
cg16929104,chr19:18496953,0.7996801890042654
cg16954928,chr19:56135916,0.06849608598207298
cg16969623,chr19:54024182,0.9959727513076658
cg16992787,chr19:5914669,1.307331660144644
cg17006282,chr19:5689943,0.2505409933831032
cg17072268,chr19:40853164,0.35892415552067936
cg17085299,chr19:46388932,0.11219575518087259
cg17159537,chr19:7554074,0.5942381321640681
cg17177699,chr19:10120594,3.12045880862305
cg17177829,chr19:50432927,0.14305248752496486
cg17215680,chr19:51920976,0.2248959594831205
cg17223189,chr19:59066601,0.4614759440582589
cg17264470,chr19:49260285,0.0
cg17333479,chr19:38086035,0.404720601446908
cg17351385,chr19:36505139,0.15933695914888024
cg17361641,chr19:18391832,0.05912468617693742
cg17376813,chr19:750024,0.0
cg17378989,chr19:45926751,0.3675357314416595
cg17383958,chr19:50143224,0.25571002701571455
cg17387916,chr19:55896965,1.6329895816836273
cg17389295,chr19:40337230,0.6643897081699752
cg17404605,chr19:7968429,0.35614329256916283
cg17414431,chr19:49622715,1.648640166494317
cg17445987,chr19:10305305,0.20965825775615
cg17456704,chr19:12267776,0.7580467183096451
cg17471102,chr19:5851255,0.3009773952110747
cg17496921,chr19:11406993,0.8078042310372255
cg17498321,chr19:15311304,6.704373808573012
cg17543123,chr19:30155994,0.38674536785877256
cg17592734,chr19:52074501,0.8484599156272679
cg17592812,chr19:16296137,1.1352640674298542
cg17612991,chr19:6721016,1.024743338995741
cg17663463,chr19:57349709,0.3056370280775941
cg17682828,chr19:35632767,1.8347424178795326
cg17687962,chr19:51358244,0.588161076690788
cg17697457,chr19:45582312,1.160775538914816
cg17704839,chr19:9939038,0.3943260831577225
cg17742874,chr19:12792761,0.6203726547911874
cg17747332,chr19:11071239,0.6991013011655902
cg17753124,chr19:13259872,0.3642124232657235
cg17756392,chr19:6361455,0.5430208212716918
cg17765461,chr19:1408416,0.472245167318425
cg17791766,chr19:55791675,0.349255034268051
cg17812013,chr19:1104136,0.0
cg17823175,chr19:828170,0.343892902507449
cg17830754,chr19:5679875,0.3025380536505112
cg17832674,chr19:47103718,0.6712185303469251
cg17838026,chr19:50832861,1.1756896632270624
cg17843759,chr19:18633053,0.9185891130618621
cg17847607,chr19:16606955,0.05804887852466612
cg17849956,chr19:57862480,0.38146224194334033
cg17860186,chr19:39903047,0.8109826311803519
cg17892556,chr19:12267464,0.8158179323497853
cg17907567,chr19:35773474,0.28038969725147445
cg17914753,chr19:41699364,2.1192953161467933
cg17915429,chr19:15590069,0.48699096595854535
cg17920197,chr19:35627220,0.22666770580254886
cg17942096,chr19:19301711,0.8347542690220022
cg18011401,chr19:13617366,0.8434452879755872
cg18022193,chr19:913536,0.8661917045229391
cg18059223,chr19:55478588,0.39598375989909185
cg18061485,chr19:1103660,0.9384978962063492
cg18064655,chr19:3985414,0.8912742203310541
cg18084554,chr19:929046,0.5504428582298488
cg18084798,chr19:33555255,2.413582219447281
cg18109231,chr19:6110877,0.4619118829171854
cg18119529,chr19:48775014,0.0
cg18138552,chr19:38865270,0.42977038713316074
cg18145683,chr19:17959281,0.5921028785574763
cg18189063,chr19:49122916,0.44450937887825576
cg18194038,chr19:1270018,0.15150368882533619
cg18197795,chr19:13067554,0.766083124867104
