CpGmarker,chr:coord_hg19,Replication_timing_GSM923447,LaminB1_GSM1289416
cg17065601,chr17:73179370,83.61386317683574,0.9428365834864321
cg17067993,chr17:38721675,85.84381794156576,-0.015523237401445957
cg17118262,chr17:32690569,43.848599783500234,-0.29769112883834753
cg17119387,chr17:2615431,67.35127461878142,1.1488820401862527
cg17124509,chr17:45400748,84.9810791015625,0.39254357044582705
cg17129388,chr17:47571986,70.3786392211914,0.9720380726629301
cg17138359,chr17:36452805,73.30935668945312,0.832486480474472
cg17161537,chr17:79670933,85.70626068115234,0.9031534109367831
cg17179099,chr17:58603287,79.43965911865234,3.0685773163057997
cg17185639,chr17:45330862,83.77799224853516,1.2229504834494602
cg17210604,chr17:1958117,79.88837432861328,1.9458749888826077
cg17233506,chr17:46608293,83.8106689453125,0.8182525637111525
cg17248183,chr17:40761138,84.43853759765625,2.857143223623485
cg17267493,chr17:7460485,80.27774932556913,0.8606962513563314
cg17317962,chr17:79478839,82.67852783203125,6.017574102774976
cg17332016,chr17:19437791,67.97100067138672,1.0530234214190572
cg17338258,chr17:7533521,78.52752497190252,1.9956292750252884
cg17366325,chr17:37357067,78.33084106445312,1.8820986891873839
cg17388484,chr17:39943043,82.89324951171875,-1.0400242472175387
cg17399352,chr17:74379779,84.53630065917969,4.3199232381297
cg17471928,chr17:37381830,78.07939910888672,1.197023701832937
cg17505757,chr17:5323140,68.47813415527344,-0.29808331384166364
cg17547537,chr17:39845544,76.61212120151282,1.5273151935197844
cg17559549,chr17:19280947,80.73657989501953,0.8159795503817635
cg17568035,chr17:27224811,84.01696014404297,0.9145922854505197
cg17574251,chr17:33448689,52.54547622376249,1.315687995263251
cg17614750,chr17:79817963,84.15475463867188,3.678144789462726
cg17639046,chr17:14204027,44.59990310668945,0.9753783181572441
cg17686885,chr17:52977769,25.205209732055664,2.00423352198877
cg17723549,chr17:28443042,73.4958724975586,0.8615265831963657
cg17740645,chr17:37894413,76.2428820032134,0.7867776066890592
cg17749520,chr17:42466567,79.36052329046768,1.5540372933488649
cg17787710,chr17:79989039,84.73725891113281,2.038609353961512
cg17820591,chr17:4853706,78.24181365966797,2.2330158653127157
cg17839611,chr17:47286802,75.89360046386719,0.4998296403492653
cg17875156,chr17:8924757,33.24932098388672,1.9264544768057181
cg17894008,chr17:59668604,77.54627446581301,1.2165920193909998
cg17989037,chr17:57232584,46.50739808689032,0.009057572566592122
cg17989572,chr17:40306700,80.7470703125,2.763856907185139
cg18017908,chr17:16394618,77.63265169291128,1.3667173914855313
cg18034329,chr17:5186160,71.23184204101562,1.0439353390814976
cg18042079,chr17:30229074,81.71824645996094,-0.6128208171294753
cg18056600,chr17:4642047,73.75623321533203,1.5452418385134536
cg18062196,chr17:57642675,67.6476736092508,0.9567070727984911
cg18104321,chr17:47866115,74.04010009765625,1.7700441000743836
cg18108623,chr17:33701321,55.210280021229885,4.5906191061365815
cg18112163,chr17:40540197,85.08307647705078,1.8258894236021739
cg18123596,chr17:36956264,83.8147201538086,0.45927107063889205
cg18190433,chr17:10573397,28.9955700472406,0.23372463589201045
cg18312782,chr17:62341028,72.03414154052734,2.124575892683841
cg18338311,chr17:32907939,36.63451385498047,2.540549428697197
cg18345635,chr17:80186080,83.86833190917969,1.72682963803373
cg18432105,chr17:10453510,27.431401131456333,-0.08953278136418508
cg18469326,chr17:29158893,81.12565612792969,-0.5636644101413131
cg18503387,chr17:55927006,81.03945922851562,2.7776635816175332
cg18516268,chr17:37010922,84.24925231933594,0.25365064666613524
cg18530716,chr17:6947403,66.12216422444864,2.521359946625659
cg18536148,chr17:59533844,79.7074203491211,1.7753312648543782
cg18548413,chr17:47492526,71.77433900523958,0.23460535175854372
cg18557086,chr17:2304670,75.23280501900766,1.301035821738111
cg18632631,chr17:7284049,82.56161499023438,2.483402577395403
cg18702234,chr17:40985921,81.6975326538086,2.6431315377617364
cg18712119,chr17:26662236,71.06343841552734,1.7727761529855224
cg18743730,chr17:58226981,82.14176940917969,0.5396775862657153
cg18750756,chr17:4337231,70.22480010986328,1.1901500528720523
cg18777448,chr17:4643928,73.85269165039062,0.14319315143586406
cg18804206,chr17:18162315,79.91628773372965,1.2549100432648166
cg18878432,chr17:46683409,81.0825107793261,1.0130789205901118
cg18881501,chr17:21187376,49.272174055142294,1.367135644559596
cg18901980,chr17:38911540,75.51055788339819,0.35464660421726985
cg18907029,chr17:76165253,81.42648315429688,0.49367950545150024
cg18938150,chr17:42144162,81.82793426513672,0.4056679043421517
cg18943599,chr17:71160892,67.25997924804688,3.0699523381081875
cg19001794,chr17:1958162,79.88837432861328,1.6356922264963913
cg19009921,chr17:27046661,81.50848653132184,0.14250097951150362
cg19017193,chr17:56066027,81.74358367919922,1.7161259945453864
cg19042062,chr17:68164784,45.12538146972656,2.7693365839326414
cg19056418,chr17:76127217,79.63665008544922,0.8263429130054541
cg19058765,chr17:64226103,83.45858764648438,-0.7540672680442819
cg19088651,chr17:41277213,81.7910385131836,1.9938904769925085
cg19098314,chr17:28804347,80.47639082911009,0.7363156099763866
cg19132701,chr17:78965457,83.05214287812574,1.9671387735482126
cg19141563,chr17:56833253,49.256141662597656,2.126081811390836
cg19189291,chr17:10571935,29.001325607299805,-0.7044828850916711
cg19202384,chr17:79894511,83.94038370184768,3.444707706533091
cg19206150,chr17:47022499,83.1612642435659,1.3346123387591364
cg19208681,chr17:56769628,51.39985466479066,2.29618657618686
cg19317715,chr17:40996578,81.6428811318262,0.5582506108268983
cg19400725,chr17:1552970,84.68502044677734,1.8909501834240008
cg19403377,chr17:53800225,43.592952728271484,-0.48183897550520427
cg19425528,chr17:4901101,77.47554779052734,-0.9915883334667916
cg19462352,chr17:27038664,81.31005446512503,1.210478674029223
cg19478743,chr17:4642647,73.79813765528196,2.736810402545881
cg19479366,chr17:38444623,84.67628865230114,2.38915071101573
cg19511844,chr17:38084119,83.05209350585938,0.3391029123094881
cg19517525,chr17:79480921,82.69221496582031,2.9694576158331385
cg19531713,chr17:41277059,81.7910385131836,2.6396928431104953
cg19537511,chr17:8213813,78.4351577758789,1.1798851381499387
cg19539519,chr17:26553687,70.09775674491749,0.8837067024683772
cg19564877,chr17:8925201,33.24932098388672,1.3684672621695761
cg19566405,chr17:33759965,57.5915641784668,3.895423519821551
cg19573464,chr17:45726674,82.33411685249158,0.7034260127646497
cg19585196,chr17:3626760,77.97293853759766,0.8050541716348615
cg19586576,chr17:42906845,86.1104965209961,1.206343709356304
cg19586645,chr17:73266642,82.53156278614986,1.7525018514122261
cg19598544,chr17:72209156,29.338754653930664,4.349020289158641
cg19601328,chr17:43368729,85.14407348632812,0.17820440634371953
cg19655070,chr17:43237981,84.31634521484375,1.653876264915058
cg19663942,chr17:78009347,73.94597249019176,1.4132329691999055
cg19668255,chr17:47840643,72.99043439451299,3.1156089967984695
cg19670317,chr17:8093380,81.45046728804819,1.394210919024662
cg19678067,chr17:34901173,50.422515869140625,0.8061556641378391
cg19731122,chr17:1396395,82.27756998723285,1.6945422310898226
cg19761273,chr17:80232096,84.22936248779297,1.6222123388574583
cg19816938,chr17:1082526,79.04312118568325,1.6995590857654734
cg19832721,chr17:44249866,70.77020263671875,-0.5707525789587564
cg19841506,chr17:4642056,73.75623321533203,1.6078523803568006
cg19895197,chr17:37887061,76.23274230957031,0.9843161502660672
cg19959519,chr17:29422806,82.14692687988281,0.8833935572847874
cg19965511,chr17:40336475,81.33405661642402,1.68294552415234
cg20089715,chr17:37354769,78.34526062011719,-0.2595777068526416
cg20099806,chr17:61849988,72.82146453857422,0.5106138160176081
cg20104688,chr17:76183078,82.1711654663086,0.059790076138991254
cg20122476,chr17:1465162,83.6888427734375,1.394950150392518
cg20131685,chr17:18128578,81.24419186180667,1.1354372289679213
cg20131968,chr17:61850012,72.82146453857422,0.36060580899638517
cg20139214,chr17:35767334,70.61103891196692,1.628845965682109
cg20163288,chr17:42908052,86.1056137084961,2.6543282534673773
cg20199629,chr17:48207508,85.90909268196087,0.2094995953067574
cg20209009,chr17:45811322,81.29745627995442,0.873960292909848
cg20233029,chr17:47209827,79.58292388916016,2.010266006743578
cg20235051,chr17:59489852,80.88835906982422,3.138028747789205
cg20261915,chr17:9729424,31.402623064797417,1.4488711399530583
cg20269976,chr17:78074920,77.02729797363281,1.6282444769699567
cg20331177,chr17:39334970,73.53773498535156,-1.3225497616928832
cg20366832,chr17:73520850,79.36336517333984,2.2549664422456805
cg20406482,chr17:40333521,81.26956724704353,1.8528875067116932
cg20443314,chr17:40925245,82.15576934814453,0.7208407205771139
cg20496643,chr17:34058597,73.87519029726708,3.262567640251717
cg20500126,chr17:3714258,78.7131576538086,1.182332907725942
cg20551517,chr17:47046292,83.42720031738281,1.5026699273614799
cg20556988,chr17:32690127,43.87975311279297,1.2477012262175269
cg20572838,chr17:48450745,85.85911560058594,0.5322659212335832
cg20612559,chr17:1419634,82.77273433999231,2.3068567907780184
cg20613151,chr17:54991064,65.0975570678711,3.3721535543650765
cg20627106,chr17:79624984,85.4167251586914,1.5204968145084714
cg20676542,chr17:54991456,65.08221249092844,1.3131336182806295
cg20693880,chr17:4699478,76.22799087105844,1.328029163763565
cg20716209,chr17:40541270,85.0841293334961,0.05115663173892336
cg20724073,chr17:40719654,85.04324719436151,3.7734811121330454
cg20757526,chr17:79995330,84.76422613814584,1.3656888773819662
cg20770803,chr17:40950659,81.93360531776028,2.0324492261601934
cg20795913,chr17:40718830,85.0533447265625,0.3823963840602327
cg20797699,chr17:61776851,75.75940704345703,2.6867004208060297
cg20887455,chr17:47491840,71.78543853759766,2.2833268053885973
cg20902737,chr17:42976442,85.8106685077163,0.4235350471599877
cg20923575,chr17:56596273,50.774574279785156,0.12522606585428156
cg21000021,chr17:4458969,67.40589141845703,1.5373495468865113
cg21016177,chr17:74100207,81.2797622680664,1.4098687673395767
cg21038703,chr17:42248358,82.30566889508407,1.6877483495086507
cg21066636,chr17:4675292,75.26781463623047,1.5810398178677114
cg21068030,chr17:7762413,72.90839629518123,-0.2621486175720878
cg21069922,chr17:27182342,84.12090683934694,0.46611607029696256
cg21109025,chr17:32580869,46.62696075439453,-0.45313536310075814
cg21116410,chr17:33905650,67.02631650244506,3.874913569361497
cg21184495,chr17:30677090,74.54961395263672,0.03637737673836331
cg21218636,chr17:53828515,43.06650858091892,1.5823744954330194
cg21237418,chr17:27045043,81.46160888671875,0.6018429487117892
cg21256649,chr17:66507610,53.7918029366586,0.8415864662499511
cg21260850,chr17:77005823,83.91686248779297,-0.07310330372313108
cg21287330,chr17:7154245,77.09285736083984,2.0417483200504436
cg21301440,chr17:74534550,83.89332917325217,1.0050038648417374
cg21309147,chr17:37382234,78.07939910888672,0.36829974026576395
cg21335556,chr17:8703341,46.17777160872842,2.3104506676983774
cg21358381,chr17:42019637,79.35047195320415,1.2695846887732334
cg21371335,chr17:40170049,80.33277130126953,1.8695187580675563
cg21391660,chr17:73522123,79.33609771728516,1.5734279275841316
cg21400896,chr17:47288569,75.8212978144239,1.0351471417496727
cg21409722,chr17:55162050,55.80460739135742,0.5261376130791094
cg21416237,chr17:39970091,83.55625915527344,1.9955299636278705
cg21432842,chr17:38171697,84.1727219008448,2.188066335409054
cg21452443,chr17:43138359,84.24240125622832,1.1894803823391797
cg21486954,chr17:42385289,80.19171142578125,2.2210931153381503
cg21491028,chr17:38136817,84.10079956054688,-0.23776255610606561
cg21495715,chr17:18854560,81.64549911765387,1.9975442916380068
cg21516384,chr17:78233839,77.3791732788086,2.7482962884590667
cg21522303,chr17:74581331,83.36800622345504,2.896261501672586
cg21547708,chr17:71161160,67.25997924804688,2.1104262018158693
cg21550483,chr17:6984106,67.42513275146484,1.9723933298581793
cg21565972,chr17:80109576,84.02932353031605,1.4508082515346614
cg21571937,chr17:42634416,80.89702006884644,0.6679606679404713
cg21591452,chr17:79304628,83.24841015594559,0.8484323740906319
cg21602160,chr17:41003272,81.6148452758789,1.905203635806701
cg21636577,chr17:7121881,74.397216796875,2.027709799989945
cg21640749,chr17:72709731,60.62071990966797,1.1374995975710582
cg21660392,chr17:66950545,35.133859991135445,-0.6477156063161734
cg21665000,chr17:12569135,75.66423797607422,1.9734517398949534
cg21697134,chr17:80693839,74.63291931152344,1.9247094942280267
cg21705120,chr17:4270245,72.29557037353516,-1.0651874823744412
cg21745320,chr17:2207495,75.12746583553324,0.8082290142774582
cg21770145,chr17:79869997,83.87308502197266,2.9492553352408803
cg21846903,chr17:26697281,70.91899108886719,1.24227551841916
cg21856603,chr17:3713823,78.7131576538086,0.6450805763153346
cg21870662,chr17:2241570,74.92861044258251,1.7740311362881505
cg21885995,chr17:74069256,81.61796569824219,1.5722969301863212
cg21890738,chr17:61523271,79.8657455444336,2.050376740300685
cg21902119,chr17:41173883,81.66658020019531,3.3788633196419973
cg21922841,chr17:72744131,63.90753173828125,2.671141560567116
cg21944455,chr17:42994269,85.72758483886719,0.49649103926095917
cg21955402,chr17:18163716,79.8281478881836,0.22960016319073118
cg22061523,chr17:76183551,82.19600114322957,0.5719797566195279
cg22120948,chr17:27915972,77.3235855102539,-0.09335116114964713
cg22139563,chr17:39597813,73.95913696289062,-0.909767811484541
cg22175811,chr17:7590052,76.9557876586914,2.048054403411952
cg22176097,chr17:27229885,83.95407104492188,0.6089215616059844
cg22182666,chr17:56405155,58.73090362548828,1.8914087046904287
cg22190090,chr17:36955626,83.81170861679419,0.010985935214784944
cg22195268,chr17:71227699,69.33814372683403,2.62005799423237
cg22197033,chr17:8649004,50.645774841308594,1.6986292181747686
cg22226765,chr17:73257283,82.61248016357422,1.08912029089195
cg22242539,chr17:1665220,83.8673095703125,0.3098145085070235
cg22264436,chr17:41836423,81.94559545350491,1.797284199849184
cg22289810,chr17:29421607,82.17870500141248,0.44798594045098544
cg22308759,chr17:56064928,81.7602767944336,4.543575945669217
cg22309826,chr17:17184440,81.19078958183155,1.2046227097811566
cg22325715,chr17:40951156,81.93280029296875,2.294533401952883
cg22325823,chr17:72667062,56.213623046875,1.2693289696269432
cg22373112,chr17:40307717,80.76432800292969,3.182902979910824
cg22459930,chr17:6544061,52.31610870361328,1.129749011182665
cg22467534,chr17:73841658,85.1935448206571,1.436177155608194
cg22485810,chr17:29248725,82.70113372802734,-0.0004018963096424074
cg22495124,chr17:64873528,65.17273379204576,1.4023666824741987
cg22520471,chr17:61851767,72.75381469726562,4.970668846389434
cg22552966,chr17:19620595,57.51940292967228,0.8852429191771923
cg22584138,chr17:28562220,79.05318450927734,0.4808295587973871
cg22628873,chr17:4464400,67.41874662480153,0.9235694495496581
cg22640452,chr17:38256967,84.0277099609375,-1.2203094701022286
cg22685463,chr17:7387363,81.48448776663687,1.2600596273407076
cg22686523,chr17:26940926,78.396240234375,0.43984259961534206
cg22767735,chr17:19551663,59.91248559357222,2.4154627103949675
cg22774127,chr17:13972928,37.6689567565918,3.2226900044706666
cg22805632,chr17:38978827,73.28388977050781,0.2149220196816423
cg22808175,chr17:47308389,75.0383842639495,1.022364077850313
cg22826936,chr17:19770443,59.897171743492834,4.104279115458279
cg22892904,chr17:77751089,71.53201293945312,2.5285993234937076
cg22968401,chr17:27370009,81.13399505615234,1.6833851186544528
cg22983092,chr17:38911538,75.51083090537207,0.37062560656208837
cg23033845,chr17:7758662,72.94688647643586,2.678550966140305
cg23033866,chr17:79670804,85.70626068115234,1.5489684759219287
cg23110832,chr17:74261128,80.75749969482422,-2.721481467674601
cg23186643,chr17:79860360,83.88233759397284,0.5377411587112196
cg23188547,chr17:38443714,84.67450714111328,-1.1036163847752722
cg23231873,chr17:58469253,77.32701110839844,3.3930128758740365
cg23274244,chr17:16875951,79.93473052978516,1.4351645123178713
cg23333306,chr17:71307514,70.13835663450627,1.230354279730122
cg23347958,chr17:41561300,83.19726143929726,1.3691025083551478
cg23352695,chr17:29648811,72.31177520751953,-1.3481570607994304
cg23355492,chr17:45933593,80.99286206404764,-0.641611837469961
cg23400451,chr17:10373728,26.903175354003906,-0.5158961352233022
cg23430664,chr17:48423021,86.49681091308594,1.1405198324837673
cg23452458,chr17:45899388,80.53934861180788,1.3577495132870878
cg23509064,chr17:80675235,75.49647521972656,2.8363226440451306
cg23571857,chr17:6658898,48.55849075317383,2.3903695678230497
cg23576473,chr17:47785586,71.40844013090442,0.41662605542229764
cg23580945,chr17:37186341,80.20776332940841,1.0625626960539398
cg23668631,chr17:3796936,77.92832946777344,1.8557523757744796
cg23671708,chr17:7758291,72.95769500732422,1.9746339174001584
cg23674788,chr17:39623313,74.0497664073459,0.41647930444225256
cg23727583,chr17:72869061,73.85491180419922,0.41106659714460975
cg23737768,chr17:38860097,78.8936538696289,-0.2441611390335659
cg23743114,chr17:34328396,56.71615789893857,0.08571553926079789
cg23753610,chr17:76567830,75.68086242675781,1.1373948886127256
cg23772500,chr17:38137489,84.10430242295871,2.893454997905856
cg23776012,chr17:38821403,81.625800306363,0.47540700401857455
cg23779331,chr17:4614312,72.38304512994247,1.788703236081438
cg23808301,chr17:4710015,76.58966827392578,0.14044679900260656
cg23830037,chr17:17991318,84.12552779808901,5.255259324080998
cg23837897,chr17:53046270,28.017410278320312,3.3947789857834954
cg23866755,chr17:40119337,81.27548221578621,4.088820177301652
cg23889093,chr17:39844656,76.55725356408783,-0.30999904795918115
cg23916158,chr17:4458473,67.40542066008075,2.344422334087285
cg23918047,chr17:79828356,84.05775847399325,3.8101189884190596
cg23966705,chr17:49198586,74.83059601058389,-0.5025097497314289
cg23983449,chr17:7146757,76.51087951660156,2.768820907592173
cg23996241,chr17:33914362,67.49470649395798,0.7987976430044967
cg24001070,chr17:18217642,76.89558492455994,2.547505211469809
cg24006361,chr17:48610255,81.68363952636719,0.5238692385123419
cg24041995,chr17:33307399,48.349810983177434,-0.3483007349805808
cg24124977,chr17:78010277,73.97859954833984,3.1728811417178484
cg24164563,chr17:74136395,80.87912445829396,1.2763098772587043
cg24170090,chr17:16945301,81.48791766463967,2.116616247282821
cg24173049,chr17:6939795,65.78741455078125,2.112612406312669
cg24182328,chr17:4690628,75.90792405278309,1.2402853967260654
cg24200059,chr17:80375975,83.85851287841797,1.8269440904822698
cg24214470,chr17:1665119,83.8673095703125,0.8883405524289578
cg24325790,chr17:34345392,54.52797050190686,-0.1856939994239762
cg24332433,chr17:71088903,63.87397384643555,3.2738685528337204
cg24340657,chr17:38859934,78.8936538696289,0.08690040247040973
cg24357161,chr17:9810114,33.354251861572266,1.510765774574328
cg24392479,chr17:79934870,84.27032470703125,1.7091539045725421
cg24414089,chr17:60705329,80.81535404043602,1.6913811654528081
cg24414383,chr17:39198944,77.76305389404297,-0.6049032286372533
cg24438655,chr17:45727598,82.33310870696184,3.5724701951222695
cg24445405,chr17:5391238,64.81717681884766,0.03743725414540365
cg24459563,chr17:65040609,64.71487382998193,0.7053916887462289
cg24473385,chr17:34842439,48.818417708475394,1.3082156014682664
cg24489015,chr17:56316162,65.18367004394531,-0.1810030095673328
cg24505527,chr17:40168900,80.34587860107422,0.7308378872703245
cg24615044,chr17:42264691,82.25544434354786,2.2070217426322043
cg24615251,chr17:32683481,44.17835627529686,1.064164486204647
cg24616461,chr17:57233115,46.518436431884766,1.3996955255417138
cg24638647,chr17:42092247,81.05718231201172,2.7135722565110445
cg24649641,chr17:37844119,76.48606872558594,1.0675671871573258
cg24679082,chr17:41623840,83.47785949707031,0.4785850858808465
cg24680602,chr17:5026393,71.11381232054751,1.806075245592396
cg24682149,chr17:42143817,81.82793426513672,1.7665981301282454
cg24724583,chr17:37307313,78.50248980819435,0.11534321810657239
cg24737900,chr17:72869117,73.85491180419922,0.12321477955774937
cg24747122,chr17:63053929,81.57010650634766,2.3108545094353126
cg24793470,chr17:28804679,80.47430634914788,2.4269694276060205
cg24793903,chr17:45918221,80.74285888671875,-0.09889323194921767
cg24825722,chr17:7121848,74.397216796875,2.1621894247886217
cg24835159,chr17:56494554,53.06698728261743,-0.7209122964094208
cg24838010,chr17:78194695,78.01479488001797,2.32634135818001
cg24844534,chr17:77020267,83.58931732177734,0.9086689367815289
cg24862483,chr17:41924501,79.1081931858586,1.4849416576044385
cg24870391,chr17:32612675,46.46956665914255,0.598971111648329
cg24895052,chr17:41909601,79.46789202606887,1.9340232799875947
cg25011395,chr17:7834607,72.87031142313285,1.8873017710124516
cg25013053,chr17:33475031,52.9759407043457,2.576241073139969
cg25067197,chr17:71088707,63.87397384643555,3.72985128521619
cg25098644,chr17:30263762,80.77519226074219,0.07657290250062943
cg25104511,chr17:38333503,84.45952769824098,1.0149404576953773
cg25124433,chr17:39041110,73.73297882080078,1.4812898999197357
cg25138936,chr17:27046990,81.51087951660156,0.5716264836433853
cg25145670,chr17:46655164,82.281982421875,2.5109305854708484
cg25174591,chr17:11501557,20.19818463884387,0.8270995481788962
cg25186143,chr17:635064,72.07673645019531,1.7051081132866273
cg25191725,chr17:26554221,70.09893035888672,2.2113925741061156
cg25340056,chr17:1933471,80.08371198088153,1.105312046709867
cg25344639,chr17:75137144,83.73925018310547,1.9169845433919797
cg25346576,chr17:28443852,73.54302215576172,-0.5015665520198399
cg25349574,chr17:4891291,77.71797180175781,1.5095897080841232
cg25371182,chr17:3539597,73.07042256495602,-0.7466174555515462
cg25374854,chr17:1083958,79.06510925292969,0.7989296106907823
cg25425074,chr17:42218912,82.28196716308594,0.5764601741840016
cg25430696,chr17:2240014,74.93234252929688,2.658312621885343
cg25432997,chr17:7137540,75.71680220225802,4.949822839621633
cg25448636,chr17:17140084,81.51409149169922,1.9299976548710158
cg25465406,chr17:7906098,74.44989013671875,2.273295005042134
cg25526759,chr17:4836171,78.32707977294922,1.266063136477915
cg25558099,chr17:18219121,76.82186126708984,3.0154810427718557
cg25607161,chr17:3117953,45.94459915161133,0.062355965793470594
cg25661781,chr17:66454311,57.551443713561554,0.4996375054196086
cg25664725,chr17:40688138,85.30296325683594,-0.7843323030910204
cg25671438,chr17:7240223,82.04122924804688,1.1401888650070209
cg25673373,chr17:41476379,82.76918488309865,1.2563082479017902
cg25687894,chr17:40075716,82.35093688964844,1.9736410778775924
cg25716740,chr17:49337652,67.65948134348577,-2.051074901684856
cg25718402,chr17:7165909,78.05680084228516,2.5059422626903736
cg25724441,chr17:68165759,45.05644226074219,1.5366029093788012
cg25743584,chr17:27402893,81.29486083984375,0.8895112950945981
cg25759517,chr17:79895006,83.94282531738281,1.5735806353784327
cg25782563,chr17:17380313,77.20232026059729,-0.28067153226818786
cg25803583,chr17:1648622,84.18296043415022,1.4640879889279228
cg25809905,chr17:42467728,79.36390686035156,0.9856235433360492
cg25831111,chr17:40713740,85.10738372802734,2.0231180231577204
cg25882366,chr17:46622037,83.4444351196289,6.60173666567286
cg25905459,chr17:58041636,84.67895361312904,0.5150582170306285
cg25928579,chr17:46692534,80.67144457657736,1.9465520887891352
cg25949363,chr17:48352008,86.69480895996094,1.3614609055314917
cg25964007,chr17:9479910,23.357105255126953,-0.16159783040996764
cg25985778,chr17:72199373,29.075647901121222,2.84477780507854
cg26022315,chr17:47021804,83.15280151367188,1.04829447256678
cg26061772,chr17:38296295,84.22393035888672,-0.2038860416710752
cg26129916,chr17:73258208,82.60342407226562,3.5323436895305624
cg26138224,chr17:8152410,80.50150584461089,0.9264376909666758
cg26147132,chr17:26898949,76.86355590820312,-0.6201477011745462
cg26147338,chr17:8274875,75.78772735595703,0.881073497235775
cg26217633,chr17:33469413,52.906908011495915,3.2245890079277286
cg26232558,chr17:3195808,45.17913818359375,1.0850032213653065
cg26267341,chr17:76210490,83.19001454189234,2.0243132278435776
cg26324973,chr17:61699501,79.50937724886393,-2.009212421079727
cg26357453,chr17:21030054,56.78285217285156,-0.6146129114126379
cg26382071,chr17:6544903,52.276668548583984,-0.2619241397987385
cg26387998,chr17:65241484,69.77218846727786,1.940081532725534
cg26388152,chr17:27944453,76.25729750635618,1.7970150407375556
cg26499286,chr17:39472498,71.55807360033144,1.1053366105562494
cg26500816,chr17:6339466,55.495778148013756,1.7550629908852373
cg26516954,chr17:81009758,76.281982421875,-2.7952375605664868
cg26527984,chr17:73761562,84.21410244301966,1.6550881341662755
cg26545162,chr17:74075092,81.55095672607422,2.918586122449159
cg26548883,chr17:34329899,56.49324035644531,0.2547858338662299
cg26607785,chr17:45810424,81.31144841829143,1.6471325375271084
cg26623286,chr17:6555130,51.87833786010742,1.4737249521974953
cg26661623,chr17:7019262,68.43236541748047,1.0624193337837455
cg26673195,chr17:41052729,81.50759887695312,0.3180842380079274
cg26697117,chr17:3820518,77.86575319285404,1.1850259379866142
cg26717786,chr17:79139685,78.77502161725204,0.5866593178549326
cg26729026,chr17:40704463,85.19638571418135,-0.3210599947916834
cg26743024,chr17:64960282,65.3082275390625,1.529655944790588
cg26770882,chr17:6338181,55.4412956237793,1.7986187139145973
cg26771272,chr17:18163183,79.8732681274414,1.1268064221296863
cg26796190,chr17:42083195,80.86874389648438,1.6278439144643788
cg26815021,chr17:74733172,76.52147674560547,3.7917582976728004
cg26829529,chr17:31317536,32.52513543031459,1.4913016072795808
cg26852159,chr17:42247797,82.30587768554688,2.4995889621657748
cg26898336,chr17:15244519,74.73550181020228,1.7179591672246342
cg26904212,chr17:7517697,78.94109757344918,1.8161033770299377
cg26932976,chr17:2615186,67.36029815673828,-0.7991327632509491
cg26960719,chr17:68071302,51.34352382935788,0.39717586332889887
cg27000831,chr17:32645748,45.66522979736328,1.5543940460276544
cg27005179,chr17:37856786,76.36833953857422,0.2645488777749184
cg27020281,chr17:65714147,70.75892639160156,1.9279697882738762
cg27037648,chr17:73511087,79.65412139892578,1.1366904669204347
cg27043427,chr17:65362820,71.39080047607422,0.17439278104443395
cg27088844,chr17:40897149,82.43193817138672,-0.24922924558221543
cg27146152,chr17:6659364,48.55691583495485,1.8351819381605767
cg27207041,chr17:49338682,67.56868913227186,0.33948780964093483
cg27210136,chr17:45932641,80.97739596854422,-0.31899263974401154
cg27210390,chr17:52978583,25.239110423442433,1.4849252994324758
cg27243140,chr17:72931664,77.85468805936209,1.8516351980079782
cg27269917,chr17:18853737,81.61244201660156,1.3841140637366613
cg27285599,chr17:80798023,70.8656997680664,0.4314499851738476
cg27291501,chr17:17494835,78.46841430664062,1.6505407706015656
cg27298559,chr17:57785523,74.90134283432045,1.335036038001178
cg27329371,chr17:19651940,57.350135803222656,1.7422971461221612
cg27349746,chr17:42295718,81.98954010009766,1.613126964653169
cg27426707,chr17:48639585,81.89097764545545,2.0757054709066973
cg27449489,chr17:80316860,84.46524047851562,0.20210581822719623
cg27465858,chr17:48785406,82.37425391751334,1.0588663884764655
cg27518692,chr17:61627470,81.72496888881312,0.9913939709777496
cg27520502,chr17:26684562,70.9390472259902,0.6202106129610324
cg27541374,chr17:58042493,84.68674446163035,2.4417443532292595
cg27555365,chr17:7338618,82.13474983348513,0.026713154177821854
cg27574244,chr17:80709357,73.94765460996557,1.9297496737250752
cg27619475,chr17:73083881,83.90118408203125,0.5711476205278103
cg27622610,chr17:3030185,49.128475189208984,0.20712024949359653
cg27637521,chr17:76355202,85.84854888916016,2.7046896013564967
cg00008713,chr18:11980953,64.5885238647461,0.0702353897563156
cg00037763,chr18:42281763,19.86419105529785,-0.12255770508528356
cg00178790,chr18:13726864,23.851638793945312,2.788005068560391
cg00226904,chr18:61157065,50.57435989379883,0.6963617829605937
cg00335286,chr18:13916355,14.069480149228674,1.1696965274792774
cg00381076,chr18:51884797,35.82880783081055,3.6243500036917045
cg00399483,chr18:49868378,11.678700099859451,2.322339891486564
cg00566759,chr18:28682345,9.874418486978051,1.192454634145165
cg00615915,chr18:61637299,47.471900939941406,2.1353929852058067
cg00662556,chr18:74963364,51.88794434278683,0.6599404586652664
cg00729275,chr18:24445134,9.296441078186035,-0.19445026468870322
cg00870662,chr18:78005665,48.54991540885031,1.7011126354899755
